Latitude,Longitude
446518.53,4469992.44
444818.54,4469584.47
444775.54,4469524.47
444815.54,4469497.47
444763.54,4469466.47
444755.54,4469473.47
444746.54,4469480.47
444738.54,4469488.47
444730.54,4469495.47
448760.51,4468473.40
448722.51,4468419.41
449010.51,4468486.40
448925.51,4468539.40
449443.51,4468712.39
449443.51,4468712.39
447978.52,4469075.42
449509.51,4468192.39
450324.50,4467054.38
444867.54,4469461.47
444903.54,4469410.47
444850.54,4469444.47
444851.54,4469412.47
448341.52,4468750.41
446446.53,4469769.45
450655.51,4468553.37
449180.51,4467934.40
447787.53,4469962.42
448762.53,4470629.41
439607.54,4466442.52
439607.54,4466442.52
439607.54,4466442.52
439607.54,4466442.52
439607.54,4466442.52
439607.54,4466442.52
439607.54,4466442.52
439607.54,4466442.52
441554.53,4466938.50
441554.53,4466938.50
440801.54,4467031.51
440801.54,4467031.51
441246.54,4467259.51
441246.54,4467259.51
441246.54,4467259.51
441246.54,4467259.51
441246.54,4467259.51
441246.54,4467259.51
441246.54,4467259.51
441246.54,4467259.51
441246.54,4467259.51
441246.54,4467259.51
441246.54,4467259.51
441246.54,4467259.51
441173.55,4468296.51
441173.55,4468296.51
441173.55,4468296.51
441173.55,4468296.51
441173.55,4468296.51
441173.55,4468296.51
441173.55,4468296.51
440712.52,4465264.50
440712.52,4465264.50
440712.52,4465264.50
440712.52,4465264.50
440712.52,4465264.50
440712.52,4465264.50
440712.52,4465264.50
440712.52,4465264.50
440712.52,4465264.50
440712.52,4465264.50
440712.52,4465264.50
440712.52,4465264.50
440712.52,4465264.50
441258.53,4466172.50
441258.53,4466172.50
441258.53,4466172.50
441258.53,4466172.50
441258.53,4466172.50
441258.53,4466172.50
441258.53,4466172.50
441258.53,4466172.50
441258.53,4466172.50
441056.54,4467798.51
441056.54,4467798.51
441905.53,4467126.50
439738.54,4466935.52
439738.54,4466935.52
439738.54,4466935.52
439738.54,4466935.52
439738.54,4466935.52
439738.54,4466935.52
439738.54,4466935.52
439562.53,4465912.52
438770.54,4465866.52
438756.54,4465864.52
439822.53,4465646.51
439808.53,4465600.51
439649.53,4465338.51
439650.53,4465315.51
439683.53,4465315.51
439684.53,4465332.51
440853.53,4466016.50
440852.53,4465929.50
440855.52,4465885.50
439754.53,4465534.51
440977.52,4465357.50
440522.52,4465301.51
440302.52,4465307.51
440329.52,4465308.51
440359.52,4465308.51
440369.52,4465349.51
440337.52,4465349.51
440322.52,4465349.51
440298.52,4465363.51
440320.52,4465561.51
439964.53,4465492.51
439874.53,4465492.51
439811.53,4465505.51
440741.53,4465892.51
439901.53,4466063.51
439926.53,4466088.51
439933.53,4466045.51
439786.53,4466175.52
439757.54,4466300.52
439921.54,4466448.51
439934.54,4466409.51
439933.54,4466450.51
439861.54,4466445.52
439861.54,4466445.52
439863.54,4466441.52
439868.54,4466429.52
439907.54,4466400.51
439978.54,4466420.51
439149.54,4466102.52
439327.54,4466038.52
439501.54,4466239.52
439676.53,4466036.52
440006.54,4466381.51
439979.53,4466305.51
440005.54,4466541.51
440191.54,4466614.51
440082.54,4466514.51
439465.54,4466152.52
439447.54,4466145.52
439471.54,4466253.52
439776.54,4466361.52
439926.54,4466376.51
439967.53,4466279.51
439612.54,4466371.52
439735.54,4466427.52
439556.54,4466391.52
439488.54,4466295.52
439676.54,4466361.52
439389.54,4466267.52
439453.54,4466299.52
439317.54,4466285.52
439330.54,4466191.52
439176.54,4466133.52
439176.54,4466133.52
439139.54,4466201.52
439298.54,4466651.52
439385.54,4466385.52
439404.54,4466484.52
439411.54,4466507.52
439575.54,4466447.52
439529.54,4466749.52
439683.54,4466447.52
439812.54,4466525.52
439941.54,4466719.52
439854.54,4466712.52
440006.54,4466572.51
439955.54,4466507.51
439919.54,4466640.52
439909.54,4466637.52
439927.54,4466643.52
440019.54,4466691.51
440011.54,4466604.51
440032.54,4466658.51
440017.54,4466535.51
440086.54,4466549.51
440107.54,4466500.51
440248.54,4466572.51
440242.54,4466546.51
440143.54,4466439.51
440178.53,4466269.51
440049.53,4466115.51
440186.53,4466057.51
440208.53,4466064.51
441288.52,4465970.50
441261.52,4466069.50
441370.52,4466054.50
441335.52,4466031.50
441276.52,4466022.50
441366.52,4465934.50
441293.52,4465782.50
441503.52,4465835.50
441707.52,4465824.50
441678.52,4465846.50
442197.53,4467190.50
442080.53,4467123.50
442078.53,4467281.50
442039.53,4467250.50
442057.53,4467195.50
442130.53,4467328.50
441323.54,4467528.51
441214.54,4467271.51
441224.54,4467271.51
441174.54,4467370.51
441358.54,4467432.50
441333.54,4467312.50
441357.54,4467245.50
441352.54,4467216.50
441678.53,4467080.50
441748.53,4467159.50
441794.53,4467164.50
441832.53,4466858.50
441772.53,4467015.50
441834.53,4467082.50
441865.53,4466980.50
441860.53,4467101.50
441722.53,4466954.50
441682.53,4466957.50
441326.53,4466562.50
441586.53,4466675.50
441411.53,4466916.50
441580.53,4466780.50
441580.53,4466780.50
441670.53,4466763.50
441521.53,4466717.50
441615.53,4466847.50
441541.53,4466935.50
441603.53,4466944.50
441648.53,4466840.50
441655.53,4466812.50
441509.53,4466868.50
441262.53,4466813.50
441284.53,4466843.50
440489.54,4467265.51
440710.54,4467412.51
440711.54,4467397.51
441383.53,4466782.50
440691.53,4466658.51
441042.53,4466786.51
440781.53,4466675.51
440492.54,4466705.51
440911.54,4466943.51
440894.54,4466952.51
440966.54,4467090.51
441027.54,4466978.51
441020.54,4467120.51
441088.54,4467111.51
440839.54,4467499.51
440885.54,4467531.51
440910.54,4467519.51
440910.54,4467519.51
440921.54,4467502.51
440926.54,4467390.51
440925.54,4467405.51
441058.54,4467586.51
0.00,0.00
441067.55,4467938.51
440875.54,4467719.51
440841.55,4467924.51
440656.54,4467320.51
440647.54,4467301.51
440665.54,4467309.51
440443.54,4467134.51
440910.54,4467786.51
440751.55,4467927.51
440751.54,4467466.51
441091.51,4465009.50
439339.54,4466441.52
441457.53,4466829.50
440716.55,4468356.51
439267.55,4466819.52
441747.54,4468031.50
441538.52,4466149.50
439137.55,4466805.52
441482.54,4467657.50
441668.54,4467647.50
441767.54,4467858.50
441740.54,4467838.50
441759.54,4467840.50
441408.54,4467790.51
440214.54,4466928.51
439500.53,4465458.52
439460.53,4465459.52
439454.53,4465459.52
439420.53,4465460.52
441688.53,4467303.50
441736.53,4467253.50
441733.53,4467264.50
439278.53,4465047.52
439282.53,4465069.52
440585.52,4465019.50
441368.54,4467490.50
439403.54,4466598.52
441842.54,4467843.50
441820.54,4467835.50
441822.54,4467789.50
441861.54,4467781.50
441865.54,4467781.50
441794.54,4467923.50
439247.53,4464986.52
439249.53,4465121.52
439251.53,4465158.52
439250.53,4465136.52
439275.53,4465160.52
439280.53,4465177.52
439254.53,4465357.52
439257.53,4465454.52
439257.53,4465442.52
439285.53,4465463.52
439259.53,4465527.52
439260.53,4465581.52
439260.53,4465621.52
439306.53,4465656.52
439262.53,4465701.52
439324.53,4465694.52
439325.53,4465719.52
439288.53,4465819.52
439467.53,4465807.52
439400.53,4465810.52
439406.53,4465809.52
439318.53,4465161.52
439333.53,4465237.52
439305.53,4465439.52
439329.53,4465494.52
439313.53,4465600.52
439316.53,4465613.52
439372.53,4465405.52
439401.53,4465383.52
439481.53,4465405.52
439378.53,4465494.52
439424.53,4465736.52
439438.53,4465763.52
439396.53,4465697.52
441412.55,4468077.51
441412.55,4468077.51
439378.53,4465656.52
439403.53,4465654.52
439402.53,4465680.52
439378.53,4465624.52
439399.53,4465614.52
439419.53,4465613.52
439427.53,4465639.52
439420.53,4465640.52
439401.53,4465641.52
439432.53,4465252.52
439292.53,4465207.52
439669.53,4465586.52
439739.53,4465631.51
441663.54,4467517.50
440098.53,4466333.51
439946.53,4465418.51
439910.53,4465431.51
439892.53,4465403.51
439871.53,4465410.51
440681.54,4466984.51
440811.52,4465269.50
440877.52,4465396.50
440978.52,4465344.50
440593.52,4465307.51
440212.52,4465361.51
440183.52,4465294.51
440932.53,4466174.50
439969.53,4465363.51
441595.54,4467293.50
441580.54,4467333.50
441347.52,4466145.50
441074.53,4466525.50
441467.53,4466763.50
440622.55,4468295.51
439941.54,4466504.51
441953.51,4465075.49
440016.54,4466724.51
440016.54,4466724.51
440893.52,4465088.50
442517.52,4466457.49
442573.52,4466197.49
0.00,0.00
442575.52,4466636.49
442572.52,4466658.49
442566.52,4466687.49
442718.52,4466040.49
439374.53,4465044.52
439368.53,4465114.52
442644.51,4465826.49
439521.53,4465795.52
440590.53,4466543.51
440586.53,4466525.51
440538.53,4466498.51
440482.53,4466578.51
440486.53,4466590.51
440540.53,4466517.51
440535.53,4466523.51
440514.53,4466545.51
440452.53,4466594.51
440503.53,4466538.51
440455.53,4466481.51
440461.53,4466486.51
440401.53,4466502.51
440396.53,4466486.51
440360.53,4466502.51
440372.53,4466487.51
441776.54,4467542.50
440057.55,4467423.52
442448.52,4466561.49
439465.54,4466630.52
442689.52,4466126.49
443830.50,4464434.47
442587.52,4466558.49
439434.54,4466052.52
441822.52,4466134.50
439790.52,4464971.51
439764.52,4464948.51
439663.52,4464946.51
439681.52,4465009.51
440087.52,4465066.51
440106.52,4465238.51
439336.53,4465320.52
439336.53,4465345.52
439310.53,4465354.52
439311.53,4465338.52
439315.53,4465295.52
439310.53,4465306.52
440865.54,4467160.51
440227.52,4465195.51
440226.52,4465238.51
440226.52,4465247.51
440250.52,4465247.51
440203.52,4465228.51
440204.52,4465203.51
440204.52,4465185.51
440179.52,4465174.51
440178.52,4465192.51
440205.52,4465247.51
440154.52,4465226.51
440131.52,4465182.51
440130.52,4465199.51
440129.52,4465226.51
440106.52,4465225.51
440107.52,4465209.51
439959.52,4464922.51
439959.52,4464895.51
439959.52,4464884.51
439801.52,4464886.51
439835.52,4464886.51
439752.52,4465010.51
440660.55,4467744.51
440325.53,4466237.51
443968.50,4464388.47
440080.52,4465238.51
439965.52,4465140.51
439965.52,4465158.51
439922.52,4465249.51
439925.52,4465111.51
440272.52,4465247.51
440099.53,4466029.51
441651.52,4465982.50
441682.52,4465983.50
439880.52,4465057.51
439820.52,4465055.51
439800.52,4465055.51
439894.52,4465128.51
439869.52,4465127.51
439894.52,4465142.51
439836.52,4465141.51
439816.52,4465140.51
439804.52,4465243.51
439826.52,4465209.51
439818.52,4465209.51
439884.52,4465197.51
439788.52,4465195.51
439829.52,4465176.51
439893.52,4465163.51
439847.52,4465162.51
439742.53,4465245.51
439714.53,4465245.51
440147.52,4465066.51
440158.52,4465095.51
440129.52,4465148.51
440128.52,4465135.51
440208.52,4465089.51
440178.52,4465130.51
440178.52,4465111.51
440246.52,4465068.51
440254.52,4465150.51
440225.52,4465129.51
439531.53,4465971.52
441249.51,4464833.50
441294.50,4463635.49
440033.52,4465250.51
440022.52,4465221.51
440022.52,4465205.51
440021.52,4465196.51
440057.52,4465186.51
441492.53,4466727.50
441627.52,4465868.50
441627.52,4465860.50
439617.52,4465005.51
439619.52,4464917.51
439619.52,4464903.51
439712.52,4464895.51
439671.52,4464894.51
439553.52,4464935.51
440385.52,4465431.51
440324.52,4465456.51
440787.52,4465045.50
440880.52,4465046.50
440092.52,4464857.51
440017.52,4464867.51
439190.53,4465210.52
439772.53,4465918.51
441239.52,4466157.50
441214.53,4466156.50
439152.53,4465181.52
442712.52,4466199.49
438933.53,4465318.52
441013.51,4464978.50
441050.51,4464933.50
440825.51,4464980.50
440274.53,4466233.51
441585.53,4467182.50
444744.56,4473220.47
444744.56,4473220.47
444744.56,4473220.47
444744.56,4473220.47
444744.56,4473220.47
444744.56,4473220.47
444744.56,4473220.47
444744.56,4473220.47
444744.56,4473220.47
444744.56,4473220.47
444012.57,4473699.48
444012.57,4473699.48
444012.57,4473699.48
444012.57,4473699.48
444012.57,4473699.48
444012.57,4473699.48
444012.57,4473699.48
444012.57,4473699.48
444012.57,4473699.48
444012.57,4473699.48
444012.57,4473699.48
445637.55,4472554.46
445637.55,4472554.46
445637.55,4472554.46
445637.55,4472554.46
445637.55,4472554.46
445637.55,4472554.46
445637.55,4472554.46
445637.55,4472554.46
445637.55,4472554.46
445637.55,4472554.46
445234.56,4472900.47
445234.56,4472900.47
445234.56,4472900.47
445234.56,4472900.47
445234.56,4472900.47
445234.56,4472900.47
445234.56,4472900.47
445234.56,4472900.47
445234.56,4472900.47
445234.56,4472900.47
445234.56,4472900.47
445234.56,4472900.47
445234.56,4472900.47
445234.56,4472900.47
445234.56,4472900.47
445234.56,4472900.47
446573.55,4473179.45
445637.55,4472554.46
445637.55,4472554.46
445637.55,4472554.46
445637.55,4472554.46
445637.55,4472554.46
445637.55,4472554.46
445637.55,4472554.46
445830.55,4471961.46
445922.55,4471901.46
446020.55,4471841.45
446009.55,4471881.45
446022.55,4471866.45
446039.55,4471855.45
445978.55,4471976.46
445941.55,4472009.46
445944.55,4472017.46
445961.55,4472023.46
446222.55,4472491.45
446245.55,4472503.45
446255.55,4471858.45
446007.55,4473337.46
445994.56,4473500.46
445843.56,4473438.46
445727.56,4473447.46
0.00,0.00
445911.55,4473149.46
445894.55,4473126.46
446019.55,4473216.46
446056.55,4473224.46
445965.55,4473202.46
445946.55,4473169.46
445947.55,4473137.46
445948.55,4473127.46
445907.55,4473166.46
445936.55,4473249.46
445725.56,4473223.46
445518.56,4473418.46
445549.56,4473455.46
445529.56,4473468.46
445529.56,4473468.46
445411.86,4473469.21
445376.56,4473396.47
445366.56,4473392.47
445468.56,4473445.46
445250.56,4473532.47
445120.56,4473426.47
445117.56,4473420.47
445221.56,4473572.47
445092.56,4473488.47
445159.56,4473585.47
445153.56,4473589.47
445106.56,4473511.47
445040.56,4473414.47
445035.56,4473372.47
445058.56,4473252.47
443803.57,4473470.49
444798.56,4472778.47
444888.56,4472806.47
444952.56,4472746.47
444947.56,4472755.47
444862.56,4472740.47
444982.56,4472755.47
445070.56,4472621.47
445341.56,4472702.47
445552.55,4472008.46
445080.56,4473586.47
445116.56,4473639.47
444981.56,4473438.47
444896.56,4473435.47
444920.56,4473424.47
444944.56,4473414.47
445109.56,4473217.47
445103.56,4473215.47
445054.56,4473189.47
445047.56,4473184.47
440554.59,4475338.53
439722.59,4473550.53
440388.59,4474077.53
440851.59,4474857.52
0.00,0.00
440127.59,4474277.53
0.00,0.00
440134.59,4473142.53
440498.59,4473664.53
441011.59,4473777.52
439405.60,4473780.54
439852.59,4473567.53
440458.59,4473538.53
440282.59,4474300.53
440477.59,4474250.53
0.00,0.00
439620.59,4473597.53
440236.59,4473671.53
440680.59,4473248.52
440658.59,4473289.52
439892.60,4474487.53
439719.59,4473348.53
439964.59,4474332.53
440062.59,4473350.53
440601.59,4473808.53
439961.59,4474009.53
440307.59,4473534.53
439784.60,4475048.53
0.00,0.00
440342.59,4473451.53
439507.59,4473300.53
440513.59,4474723.53
440526.59,4474768.53
440514.59,4474171.53
440010.59,4474207.53
0.00,0.00
440238.59,4473985.53
439991.60,4474489.53
440530.59,4474779.53
440605.59,4474802.53
440401.59,4475181.53
440989.59,4474974.52
440443.59,4474545.53
440832.59,4475063.53
440048.60,4475241.53
440208.59,4474240.53
440127.59,4474277.53
440127.59,4474277.53
0.00,0.00
440134.59,4473142.53
440498.59,4473664.53
440410.59,4474298.53
439862.60,4474385.53
439862.60,4474385.53
440554.59,4475338.53
439945.60,4475591.53
441199.58,4473326.52
440875.59,4475142.52
440208.59,4474240.53
440958.59,4475092.52
440044.59,4474063.53
0.00,0.00
0.00,0.00
0.00,0.00
440408.59,4474047.53
439405.60,4473780.54
439852.59,4473567.53
439852.59,4473567.53
439852.59,4473567.53
440471.59,4473306.53
440066.60,4475481.53
441036.59,4475026.52
0.00,0.00
440226.59,4474520.53
0.00,0.00
441203.59,4473577.52
440038.59,4473080.53
439844.60,4474692.53
439856.60,4475044.53
440893.59,4473847.52
440140.59,4474023.53
440651.59,4475344.53
440458.59,4473538.53
439909.59,4474131.53
440195.59,4474478.53
439820.59,4473516.53
439522.59,4473276.53
441165.59,4473737.52
439764.59,4473674.53
439620.59,4473597.53
440236.59,4473671.53
440236.59,4473671.53
439719.59,4473348.53
0.00,0.00
441178.58,4473470.52
440492.59,4474153.53
439953.59,4473651.53
440341.59,4474606.53
441074.59,4473525.52
440685.59,4474665.53
440323.60,4475519.53
439946.60,4474995.53
440062.59,4473350.53
440540.59,4474548.53
440182.59,4474416.53
440603.59,4474798.53
440568.59,4474542.53
440759.59,4474876.53
440824.59,4474879.53
440475.59,4474938.53
439532.60,4474616.54
0.00,0.00
440806.59,4475021.53
440343.59,4474202.53
440899.59,4474297.52
0.00,0.00
441128.59,4473776.52
440342.59,4473451.53
439453.60,4473825.54
440484.59,4474668.53
440534.59,4474847.53
439940.59,4473709.53
439959.59,4474024.53
439975.59,4474368.53
440387.59,4474125.53
440232.60,4475358.53
440905.59,4474837.52
440420.59,4474484.53
440149.59,4474512.53
440533.59,4474851.53
440544.59,4474839.53
439757.59,4473678.53
440023.59,4474246.53
440010.59,4474207.53
440559.59,4474917.53
439850.59,4473562.53
0.00,0.00
440238.59,4473985.53
440521.59,4474596.53
440503.59,4475303.53
440044.59,4474460.53
439802.60,4474197.53
440569.59,4474057.53
440285.59,4474392.53
440285.59,4474392.53
440130.59,4474154.53
440281.59,4474681.53
439918.59,4474281.53
440370.59,4474703.53
440496.59,4475124.53
0.00,0.00
440031.59,4474044.53
440886.59,4474731.52
440612.59,4473877.53
440875.59,4475275.53
440765.59,4474959.53
0.00,0.00
441119.59,4473749.52
440486.59,4473003.53
440647.59,4473085.52
441202.58,4473371.52
440575.59,4474161.53
440546.59,4474731.53
440089.59,4474065.53
440337.59,4473219.53
439914.59,4474187.53
439914.59,4474187.53
440438.59,4473417.53
440880.59,4473611.52
440258.59,4474331.53
440174.60,4475599.53
440693.59,4473477.52
440126.59,4474095.53
440114.59,4474297.53
440502.59,4473346.53
440726.59,4474210.52
439993.59,4473706.53
439993.59,4473706.53
0.00,0.00
441091.59,4473515.52
439948.59,4473784.53
440827.59,4474739.52
439730.59,4473233.53
440758.59,4474648.53
0.00,0.00
441248.59,4474871.52
440066.59,4474315.53
440993.59,4473537.52
440524.59,4475025.53
440173.59,4474281.53
440141.59,4474185.53
440334.59,4474306.53
439734.59,4473565.53
440806.59,4474858.53
440166.60,4475404.53
440407.59,4474033.53
440144.59,4474230.53
440266.59,4474584.53
440379.59,4474490.53
439958.59,4474028.53
440940.59,4473161.52
439906.60,4474715.53
440214.59,4474792.53
439674.59,4473314.53
439776.60,4474550.53
440453.59,4472991.53
440673.59,4474897.53
440991.59,4475347.52
440472.59,4475471.53
440646.59,4473703.52
0.00,0.00
440430.59,4473427.53
439655.60,4474331.53
0.00,0.00
439952.59,4473909.53
440340.59,4474392.53
440438.59,4474748.53
440569.59,4473385.53
439690.59,4473339.53
439991.60,4474627.53
439736.60,4475073.54
439712.60,4474907.54
440337.59,4473219.53
440337.59,4473219.53
439789.59,4473496.53
440532.59,4473950.53
439820.60,4474142.53
439996.59,4474338.53
439968.59,4473234.53
440372.59,4474328.53
440339.59,4474644.53
0.00,0.00
439822.60,4474713.53
439822.60,4474713.53
439854.60,4474835.53
439710.60,4474957.54
439723.60,4475192.54
439863.60,4474479.53
0.00,0.00
440859.59,4474850.52
439833.60,4474506.53
439833.60,4474506.53
